bin_3,nom_0,nom_1,nom_5,nom_6,nom_7,nom_8,nom_9,ord_3,ord_5,target,SalePrice,GarageArea,GrLivArea,1stFlrSF,1stFlrSF,TotalBsmtSF,LotArea
F,Green,Trapezoid,5d18641ff,9e0a099c7,9662106a7,078133e43,29aaa0e8f,k,MV,1,,,,,,,
F,Green,Trapezoid,2cadfed8e,5a49dd8f6,876d3cbbc,7179cd921,e27fe30cf,f,Ed,0,,,,,,,
F,Green,Trapezoid,0de5598a9,9a20c66da,8ff9e8ddf,d82636a8b,829de2f97,a,dh,0,,,,,,,
F,Blue,Polygon,59497d53c,c3c8b7b13,0171f9241,a04ad6ab5,820b5b35b,e,nh,1,,,,,,,
T,Green,Triangle,09ed0a686,32b4b12b1,ab3200fa5,79367122e,8c51842bc,f,Dc,0,,,,,,,
T,Red,Trapezoid,6f70dc2df,116d9fcd9,d3bb8adbd,84ee00413,f15623083,m,xy,1,,,,,,,
F,Green,Star,4464569ee,edb3cf6c8,a40ac269e,c5faa8377,c7ee5edda,e,BE,0,,,,,,,
T,Blue,Star,b8d451029,34256b89f,451f749a5,02f0e0a12,de9aef680,f,sD,0,,,,,,,
T,Red,Triangle,a3f640358,d95501ac1,2de101b87,2e2f8320b,022861733,l,sD,0,,,,,,,
F,Red,Triangle,472efea17,e10910468,91c26901a,ea4f842b4,9ba7ca243,a,MC,0,,,,,,,
F,Green,Trapezoid,2cadfed8e,dee9cf5e9,f359cfaa7,bbbc9dc68,1dde1cc03,k,mm,1,,,,,,,
F,Green,Trapezoid,af088d192,cefab1020,562dfb0f6,a0689cd0e,701a78b0d,f,MV,0,,,,,,,
F,Green,Polygon,66669a44f,d760c59b0,68d88988b,0bda6bd36,20a41ce31,k,uS,1,,,,,,,
T,Blue,Trapezoid,46cab09da,89a937a9f,419e8b37b,4949bdfb3,6f77b7e40,b,vy,0,,,,,,,
T,Blue,Polygon,81f9d3312,d166613dc,a62d99593,c09a0e552,2257000b0,n,Xh,1,,,,,,,
T,Green,Square,dbfb714a4,11698a0b3,43e62e1ef,fa3bdf705,e347b3b46,o,dO,1,,,,,,,
F,Red,Circle,6cd0619e0,5fa8beadb,62bf0bc9d,2b4c61b8a,dadc8e275,j,UO,1,,,,,,,
F,Red,Circle,35f65a9bf,63d0e6105,e6bd86830,a2547a850,46764ab3e,h,ck,0,,,,,,,
T,Blue,Trapezoid,321bf770e,96abdfa66,c4c73c899,a89fae205,65ec9c262,i,kE,0,,,,,,,
F,Red,Triangle,1f1702d2f,68dd873e4,af991d8c3,ad9ef63f8,271d6bb19,o,hp,0,,,,,,,
F,Green,Polygon,e1558b071,f36d9a851,0074c698f,f3a3db6c1,64f44d6dd,b,nh,0,,,,,,,
F,Green,Star,66669a44f,8fec7bc42,0b5777c67,18a5af70f,20c1fc25a,l,bF,0,,,,,,,
T,Blue,Trapezoid,e6f45aa26,06835761e,6f3940b72,e4f60e3eb,b8d20124a,j,Uu,1,,,,,,,
T,Blue,Trapezoid,30a530eab,6057ca561,5aed00b2c,c86f89a21,7a1ba261b,f,hp,0,,,,,,,
T,Blue,Polygon,7ee26092e,4b967eac4,f6ce51725,edd26d8a3,acac62b2e,i,je,0,,,,,,,
F,Blue,Triangle,479fd7aea,dc0536549,6844c03f1,16236d6d1,aeb3bfcc9,a,UO,0,,,,,,,
T,Red,Polygon,17a3709ae,0bcb379d8,d02a6b0ba,4e93545bd,bc86c834c,j,uy,1,,,,,,,
F,Blue,Square,116f7e3e2,20636817e,caa9caf90,2c15d0173,baed25c05,g,Vf,0,,,,,,,
T,Red,Polygon,5d18641ff,79a82b7c0,85495b390,0b5e21a98,24d0f1098,a,dh,0,,,,,,,
F,Green,Polygon,92190168b,705cb7579,1d9ecee83,796b43ff8,e7dd344a8,i,nh,0,,,,,,,
T,Green,Star,e0efe9d20,d9e131846,e47776758,e657de750,69797d133,k,Jt,0,,,,,,,
F,Green,Star,5a466e166,68dd873e4,a8409f08b,4b1543a82,7896324ce,g,Qo,0,,,,,,,
T,Green,Polygon,f9d17bb93,c9eedfbc2,e28b7e991,60ecfa5db,e110bb5e8,g,FI,0,,,,,,,
T,Blue,Polygon,5b0f5acd5,cd225807c,135f7a68a,ce77e535e,fab080ba5,b,iT,0,,,,,,,
T,Blue,Star,7da3e4aec,fa498a5ae,a4592b8a2,196f7d880,1256b598a,a,Wc,0,,,,,,,
T,Green,Triangle,2979f0d45,f14fe8bc5,3c452e60d,8feab4393,4a01b84b0,e,tM,1,,,,,,,
F,Red,Star,b0faff28f,5786b10d7,962fb7d1e,9774d480d,81368c258,b,TZ,0,,,,,,,
F,Blue,Trapezoid,8cf6c9f74,e63f69ba1,04a6f404e,014347053,181e3a2fc,l,TZ,0,,,,,,,
F,Red,Trapezoid,88917a066,b3e59b54a,c01dd4885,8614b6af1,0c89de65d,i,aF,0,,,,,,,
F,Blue,Trapezoid,0870880f6,b48077cc4,22831fffe,550e90c2e,83e86ee98,f,od,0,,,,,,,
F,Green,Trapezoid,115a252ba,09f69436c,759cf06d7,93d5fa073,3b8243a9f,n,UO,1,,,,,,,
F,Blue,Circle,e6f45aa26,c9eedfbc2,d1586e0e0,ccee5b87d,c55533419,c,PA,0,,,,,,,
F,Green,Circle,e70a6270d,c8436c277,fb6716e80,cc19213ad,1f29f646d,i,Uk,0,,,,,,,
T,Blue,Polygon,e70a6270d,2f6efc190,6face96c8,18cad4b91,5f04125d3,j,aM,0,,,,,,,
F,Green,Trapezoid,eb69430d6,231233ca9,514c654d0,7e01eda84,df57e1504,k,Jc,1,,,,,,,
T,Blue,Triangle,5b0f5acd5,788ba7aea,3482f1d44,1c142e92a,db7407e00,j,Wv,0,,,,,,,
F,Green,Triangle,30a15b6bd,5a49dd8f6,7fee82768,15a93c1b4,c19b4d222,o,gJ,1,,,,,,,
F,Blue,Circle,1305d6e77,50d7ad46a,14a99ac1e,4bbdadc09,02df1aefa,h,ri,0,,,,,,,
F,Blue,Star,96c73114c,78e45cd66,1434bf43e,dcf843eef,dd30a91c9,n,Sc,0,,,,,,,
F,Green,Trapezoid,472efea17,7909ef46d,b1e0ffc10,3deb88358,b526aa652,l,Bn,0,,,,,,,
F,Red,Polygon,372f6d6ce,3fe2d05f7,23adfa078,fc2f6a473,6b55ab403,k,AP,0,,,,,,,
T,Blue,Trapezoid,5d18641ff,a20513779,fbc1f9611,3f4efcece,0737f9c20,k,To,1,,,,,,,
F,Red,Trapezoid,35f65a9bf,15ea6e2bb,b80d2db07,32987295f,f909d3e6a,j,Mf,0,,,,,,,
T,Blue,Square,96c73114c,bc82e0ba0,568715fbe,81f379d0f,c77d1b6a1,e,SB,0,,,,,,,
T,Green,Trapezoid,50f116bcf,bea839b58,7df1399cb,f4e2b7052,71fdd8e9c,l,eQ,0,,,,,,,
F,Blue,Triangle,7741f57bd,d95501ac1,cdff51f56,a32a3ef83,a4929f87b,f,ke,0,,,,,,,
F,Green,Square,df51b96fc,90ba6c9a6,b5171b9c1,6840e280c,dc9fd26c6,b,Qo,1,,,,,,,
F,Green,Trapezoid,2979f0d45,cd94f29d1,c46d256c2,4bbe95f85,286d02453,j,jV,0,,,,,,,
T,Green,Polygon,ee55b9d67,339c0fa05,4fbfe4a84,1440a7319,7c13a3ce8,d,BE,0,,,,,,,
F,Red,Trapezoid,2cc9e16b9,efa38c99d,1a5ba32f1,5c6a74efd,f61c99554,l,Xi,0,,,,,,,
F,Blue,Star,19db35594,2936160c7,8ed464eb9,67c4cb25e,900852b2f,k,KZ,0,,,,,,,
T,Green,Trapezoid,af088d192,71c68195d,fb05522b9,baf4e8214,8d67eba6e,e,lF,0,,,,,,,
T,Green,Trapezoid,f7821e391,df5b440ae,dfc3aa518,2db30d69b,a6d406921,k,Xi,0,,,,,,,
F,Blue,Trapezoid,71583d387,fe0cddc2c,564a11aa1,b05a3f627,5a71b8a20,f,aP,1,,,,,,,
F,Blue,Square,c2843dc45,0aeb8fe13,edc7ffe95,723211bec,3037885aa,h,CM,0,,,,,,,
T,Green,Star,4173a0252,d6f8634af,be90beeea,6c16496e3,7a01ee510,g,ri,0,,,,,,,
T,Blue,Circle,0eb46e992,20636817e,ec387fa89,bca196117,bc2326de4,g,gJ,0,,,,,,,
T,Blue,Polygon,33adb4760,4b967eac4,c3112515d,9a053d45e,7a5658ba1,f,ri,1,,,,,,,
T,Blue,Circle,66669a44f,309707034,897724aa8,94f7e841b,e8b47e344,k,ps,0,,,,,,,
F,Green,Trapezoid,0de5598a9,0aeb8fe13,1e141d08e,c289f3add,86dc8556c,h,zU,1,,,,,,,
T,Green,Trapezoid,527ded12a,21e2c2d57,fe27cc23d,1dc87a5c6,21ef6824e,l,Bd,0,,,,,,,
F,Green,Trapezoid,116f7e3e2,77ad092c1,f16ff4894,3870a4517,7d495251c,l,je,1,,,,,,,
T,Blue,Triangle,2cac4af40,5e881b059,659c782a1,3b34e4268,9fa66feed,a,qA,0,,,,,,,
F,Red,Polygon,bdb9fef4a,18a901239,50c82cec6,547f1c638,896ec0249,o,Yb,0,,,,,,,
F,Green,Triangle,6020a8124,9e0a099c7,c228ac4d5,8c46d93f3,bd85b0719,g,Uu,0,,,,,,,
F,Green,Trapezoid,f7821e391,71c68195d,a85d5428c,8990f4a8a,b0420b01d,i,KR,1,,,,,,,
F,Red,Trapezoid,71583d387,57aa15561,8d1bc56fe,de61586f8,e07393fce,g,BE,0,,,,,,,
T,Green,Triangle,b7bb45938,d405aebc1,3b3e2fcd8,4c3e09313,e0c6f8d0c,j,ri,1,,,,,,,
T,Red,Square,d372c8993,ebd664cd6,7a8c327a2,d9e5d2eb7,66cb1f126,i,Os,0,,,,,,,
F,Green,Polygon,586b51342,ea64fbdeb,677329fb6,6359c25ce,9bb6ccfd2,j,wy,0,,,,,,,
T,Green,Trapezoid,bdb9fef4a,e0664a4d3,27d6df03f,c720f85ca,5ea4604af,o,fO,0,,,,,,,
F,Blue,Polygon,908a1b9c9,ea64fbdeb,f1bb0a256,e6b8a118f,4f3d4d167,f,mm,0,,,,,,,
F,Blue,Trapezoid,ef38568df,57aa15561,4a0ff1117,41cce7e6e,450d20abd,l,hp,0,,,,,,,
F,Red,Polygon,2d61990e2,f14fe8bc5,137922383,92e5d0d61,59ac86e3b,f,fO,0,,,,,,,
F,Green,Square,dc07effb0,fc88900c4,cdff51f56,d45643422,f61fe5e51,h,Aj,1,,,,,,,
F,Green,Triangle,475e79160,985c40910,ba9dfc87e,8a8ccfe81,7c13a3ce8,f,DN,0,,,,,,,
F,Red,Trapezoid,de04b8750,113deddc9,30e376986,e87251003,ef2cdaf7b,f,rZ,0,,,,,,,
T,Blue,Circle,30a15b6bd,8fec7bc42,b99bdfec2,4be1e9557,f528933e6,e,kC,0,,,,,,,
F,Blue,Star,527ded12a,d83ae1b30,e47776758,b864d65df,242e5cb6b,k,hT,0,,,,,,,
T,Blue,Circle,bdb9fef4a,c3517eaeb,6b4d0cc44,9b37c72c4,1466b6a89,i,Qb,0,,,,,,,
T,Red,Trapezoid,63f642dd9,8fb440e53,ff5b35098,391a6acb7,ae5b757e2,k,PQ,1,,,,,,,
T,Green,Polygon,740fb99a9,12d88c9c3,e47776758,6e4113602,8e2323050,c,fh,0,,,,,,,
T,Green,Polygon,b7bb45938,eeda68203,8783b512a,a60ab3f5e,36b5efb6a,g,eb,0,,,,,,,
F,Blue,Trapezoid,74bd42d5f,2bdc0a5d0,1c6544394,adfe1ada0,85969442b,g,Gx,0,,,,,,,
F,Green,Circle,f7821e391,4990652ec,8783b512a,d7875ced9,b214b865b,i,fO,0,,,,,,,
F,Blue,Star,479fd7aea,fc88900c4,e6bd86830,421db44c2,a5635a276,a,qP,0,,,,,,,
F,Green,Square,ef38568df,32db19124,4dcf33683,d9e5d2eb7,e976df9a5,l,ek,0,,,,,,,
T,Green,Star,552e3fdc9,bc31d6a6d,5b6f81645,172d56f86,39386c39f,h,Qh,0,,,,,,,
F,Green,Triangle,83b38aa6b,fc613f31d,5d0dfceaf,4bbdadc09,5b62f806e,a,xy,0,,,,,,,
F,Blue,Polygon,bd7740b93,2119a6f87,5de3bf599,5807fe22a,868d1d088,h,dE,0,,,,,,,
T,Green,Circle,74bd42d5f,a78e38dad,fcd030cc2,4d70170c4,32fc1c6a2,l,cA,0,,,,,,,
T,Green,Square,2979f0d45,96abdfa66,450f97c17,e33c9683a,60fa9c474,k,KR,0,,,,,,,
T,Red,Trapezoid,176809a41,f24d83141,4b0c6346b,9bcdb10cf,09f0f90de,h,ek,0,,,,,,,
T,Blue,Triangle,a5c276589,eeda68203,e47776758,72f104db7,fda315644,i,sV,1,,,,,,,
F,Green,Square,d372c8993,1573e6c5f,fcba988a0,c829bef5b,6b1cea7ed,j,FI,0,,,,,,,
F,Green,Circle,baab29d3d,50e49ea04,539701869,7641286a3,570ed612d,i,ri,0,,,,,,,
F,Green,Polygon,527ded12a,08b282a6c,53c650cbf,0012ac11d,e77de7512,j,Bd,0,,,,,,,
F,Red,Trapezoid,0b3bec656,27e7dbafa,2e3adf627,82b475f6b,6a78d995c,i,ke,0,,,,,,,
T,Green,Triangle,df51b96fc,32be571ee,29295065b,c23895153,8de839c68,l,CZ,0,,,,,,,
F,Red,Polygon,f8faea16f,cd94f29d1,b47acf119,7e0338e4e,0e5b0c429,j,Wv,0,,,,,,,
F,Green,Circle,06eeaf0aa,55a24a71b,fca1988e7,5f157aeee,3f087f8a7,l,yN,0,,,,,,,
F,Green,Circle,b0faff28f,395941181,c41dd2bb6,6abca5b75,e94f65c50,b,uy,0,,,,,,,
T,Blue,Square,66669a44f,fbcb50fc1,a62d99593,e3adda312,d23a429d1,c,eG,0,,,,,,,
T,Red,Square,40e0157b1,4cb66e369,e137ece0a,4eef4ae9e,af3354181,g,JX,1,,,,,,,
F,Red,Trapezoid,bdb9fef4a,966f4a973,6c09a9fe7,c3938ecbe,3ac1438af,g,yN,1,,,,,,,
T,Red,Circle,1bd1068d9,ad1b42856,ff5b35098,f8cbd3521,be5c7123b,a,tM,1,,,,,,,
F,Blue,Trapezoid,4604905e7,3bac0bd8e,0fa8e8e91,a5351b253,981fa0f74,l,dQ,0,,,,,,,
F,Green,Square,115a252ba,28b8e5350,1710fcc5e,047da626d,6f46d2f36,g,MV,0,,,,,,,
T,Red,Triangle,640e1fdd5,b69c236cb,db871c626,614a86c6f,51581df26,l,nX,1,,,,,,,
T,Green,Star,2e7f4d636,cebefe5b5,6f8de956d,451537556,d0ab0edd6,g,LE,0,,,,,,,
F,Green,Trapezoid,f50eb07ae,b321e8ee3,70d3cd098,6e23e1067,3a6619c0b,k,kL,1,,,,,,,
T,Green,Triangle,8cf6c9f74,4f849ad2d,f8c2142c2,6c16496e3,760b14156,k,ri,1,,,,,,,
T,Blue,Circle,be4578201,8518cecf3,cbb61d00c,ebfe6b3b5,d67c741be,l,CM,0,,,,,,,
F,Green,Star,88707c9ab,8d1b72979,944df579c,bacc1709e,ef1558c24,k,CL,0,,,,,,,
T,Red,Trapezoid,6a2269152,3e44d44eb,bb0bdaca6,34b21e6f3,79026b66a,a,je,0,,,,,,,
F,Blue,Star,2d61990e2,1ad744242,462a26c79,f76b52d02,43ca73657,h,Bd,0,,,,,,,
T,Red,Trapezoid,416a8f3ab,1573e6c5f,62b53f140,c13d3ebdf,e22f7c603,a,qP,0,,,,,,,
T,Green,Square,f0c1ceee4,16dfb662a,4177c067d,1dc87a5c6,465ffb0fb,l,wu,1,,,,,,,
T,Blue,Polygon,5b0f5acd5,cd225807c,e2662c6c7,15c80c8e3,c9336bd15,b,Aj,0,,,,,,,
T,Blue,Trapezoid,f9e5266f9,5194690a0,a1e0839a7,305760111,c493c5bc3,a,Uu,0,,,,,,,
F,Red,Trapezoid,6cd0619e0,5cbbea089,f2935290e,6fc24b5ca,c56e65a40,g,SB,0,,,,,,,
T,Green,Trapezoid,e70a6270d,9f53d30ad,e700486e7,4a8566032,21496cda1,l,Bd,0,,,,,,,
F,Red,Trapezoid,9ad6558d1,b9f08dc06,37ebe7955,9d892d494,2c5185016,h,us,0,,,,,,,
T,Green,Trapezoid,20b10a832,e550bcc1b,e1ea45053,88b0e9829,88497d048,h,tP,1,,,,,,,
T,Red,Circle,a5c276589,395941181,be2582710,8238d2c23,cbe16c9fe,k,Qo,0,,,,,,,
F,Red,Square,713ad10a7,25d3a1087,1d9ecee83,842d0e1fa,335a156ba,n,CM,1,,,,,,,
F,Blue,Polygon,7ee26092e,55a24a71b,c991c5808,29e1d2686,369ee33a3,g,fO,0,,,,,,,
F,Green,Triangle,a51e7974e,bb219c9ac,3fa1d9901,264d5619f,ef68b5367,e,aO,1,,,,,,,
F,Red,Square,5b1a9f841,d4d727716,008f05158,ce84bfa6a,f0c035757,g,ek,0,,,,,,,
F,Blue,Square,6c90f81cd,acf5b10dd,040a5f112,1f820c7ce,5aa47f3c0,k,tP,0,,,,,,,
F,Green,Star,de04b8750,c023e914a,12e6161c9,5ae4c2d72,4fda89736,o,qP,0,,,,,,,
F,Green,Polygon,e9f44a509,ea7a1aaf6,c3112515d,8e4102fa6,b447fc476,g,ll,1,,,,,,,
F,Green,Circle,05d5943a3,4c1bdbe7b,39ba044de,398527cd3,c1c53caa3,a,sD,0,,,,,,,
T,Green,Trapezoid,b3b4d25d0,5c4ee13e3,36db0443e,5df6f3306,96ce228a8,f,ek,0,,,,,,,
T,Blue,Trapezoid,19db35594,08b282a6c,3212ff699,8028054b7,67c2fb95c,e,on,0,,,,,,,
F,Red,Trapezoid,e5b29c42b,d9025a066,63b0bc9d3,7b558b353,112e932d6,b,PA,0,,,,,,,
F,Blue,Star,be5592604,7d8bc814a,30e376986,88b0e9829,fc464d704,l,MV,0,,,,,,,
F,Red,Square,321bf770e,4e6cc8696,fe7e29ba1,bb103b1d8,ec40cd6e8,k,ZR,1,,,,,,,
T,Green,Polygon,d1b1709e8,508ff88dc,1361751be,6e3242852,83d018d90,h,MO,0,,,,,,,
T,Red,Circle,0eb46e992,5a49dd8f6,39506500f,8865c52d5,f4e1f7fef,j,Ai,0,,,,,,,
F,Green,Circle,dd500b26a,a9925d0e5,9906abd19,3f1f498a0,25afb2841,b,qP,1,,,,,,,
F,Red,Square,e5b29c42b,612641073,386eb705f,b8d4be70f,cb02ba3e7,a,ac,0,,,,,,,
T,Red,Star,3aabfa2fc,c135cdf77,0208e33dd,09ca9c02e,c13457cdc,l,Xh,0,,,,,,,
T,Red,Circle,8dcf8adfb,6d7f8c086,70363b2e8,0e87f6993,eb58ff2cd,j,Vf,1,,,,,,,
F,Green,Trapezoid,e70a6270d,4c183f1ef,b14b61f97,2d10dbc79,85f40f057,g,ac,0,,,,,,,
F,Blue,Star,2979f0d45,5d47a598c,ab3200fa5,d5aa67a68,474b96ed5,e,Jc,0,,,,,,,
T,Red,Square,f0c1ceee4,d43e63dc9,d863df6ca,f3cbabf23,ba12075ba,j,eQ,1,,,,,,,
F,Green,Triangle,f7821e391,5e881b059,03c02132c,07832c0f5,c8f276479,l,CM,1,,,,,,,
F,Green,Trapezoid,f7821e391,0302f1ffc,6206e88a7,d20454f08,1801a2c08,d,od,1,,,,,,,
T,Green,Circle,908a1b9c9,71c68195d,8476604f7,182a1fd8c,e3f26c425,g,Qo,0,,,,,,,
F,Blue,Triangle,778fdbe56,a406a5f12,389eb023f,5bf5f09ce,1f76005eb,d,Xh,0,,,,,,,
F,Blue,Triangle,b7bb45938,c73e4dfe1,8595ab4ff,045f81ebb,352d7c0cb,g,fO,0,,,,,,,
T,Green,Trapezoid,06eeaf0aa,db35bbdcb,96dacbb81,b2daa8b10,db5f5e8c1,o,cA,1,,,,,,,
F,Red,Square,527ded12a,24a1bea30,14bd3d56c,a101b24c2,a961608da,a,aP,0,,,,,,,
T,Red,Trapezoid,81f9d3312,d405aebc1,833708746,5213ff772,1f560f974,k,ri,0,,,,,,,
F,Green,Square,4604905e7,292dea6ab,39fc2a6db,547f1c638,e6a791e94,f,NV,0,,,,,,,
T,Red,Square,f12246592,95572215a,234fb5608,6b972b4e6,8183b010e,j,od,1,,,,,,,
T,Red,Polygon,116f7e3e2,d173ac7ca,591491a89,a348247ca,64ec48440,h,Wc,0,,,,,,,
T,Green,Polygon,e428c040e,4daee3baf,ce310f731,07802123c,6512e6e59,h,kE,0,,,,,,,
T,Green,Square,778fdbe56,f083d48ad,4080d5eaa,a6bdcf2f0,27844d4c7,g,UO,1,,,,,,,
T,Blue,Trapezoid,4e1b529f6,9f53d30ad,3e7c8c60e,1440a7319,51794c014,l,ZR,0,,,,,,,
F,Green,Polygon,60a44c8f4,95572215a,5720c852a,040f926fa,2dfcda2e4,g,KR,0,,,,,,,
T,Red,Triangle,4845cc770,077e720aa,68d88988b,3a2de46f1,30c195bbc,n,kC,1,,,,,,,
T,Blue,Trapezoid,db5e25328,8bbe5580d,1cde40c7a,6a484e7c5,6e8ae00d1,k,Dx,0,,,,,,,
F,Blue,Triangle,2cadfed8e,edb3cf6c8,be1ab8f53,b098eb48e,8173ee7db,l,zU,0,,,,,,,
F,Blue,Triangle,5b1a9f841,acf5b10dd,62882755e,72f9294c0,1df226afb,h,ZR,0,,,,,,,
F,Red,Polygon,72f8028dc,9ceb19dd6,17d7c7e77,c5e72a6bf,ff9efcf8c,h,eQ,1,,,,,,,
F,Blue,Trapezoid,eb69430d6,975346729,eeba65bef,c4f837d94,5213501ec,a,dP,0,,,,,,,
F,Blue,Trapezoid,0de4acd31,bedc798e7,6f8de956d,25d6d251f,7a15dce91,g,mc,0,,,,,,,
T,Blue,Trapezoid,075ceb58b,df184daf2,c9d67c6a2,48f96e651,ef5d10767,l,be,0,,,,,,,
T,Green,Square,e5b29c42b,1611d2b45,f2ad3e302,3fef71834,191fb13ac,h,nh,0,,,,,,,
T,Red,Square,713ad10a7,32db19124,0592e1a75,cea2817a5,cbe16c9fe,g,Vx,1,,,,,,,
T,Red,Trapezoid,e70a6270d,1ab5e5ad6,a95d13114,d7e1019fd,233381a6c,k,To,0,,,,,,,
T,Green,Circle,30a530eab,bf82c01fa,5f5b6e957,ec5e9f1a4,b6b0a3ab0,j,nh,0,,,,,,,
F,Green,Square,9ad6558d1,944531331,50c82cec6,59ea7317d,063e99626,g,Nk,0,,,,,,,
T,Blue,Square,05950689f,8d1b72979,fca1988e7,66413f5c4,cf08da50f,o,CZ,0,,,,,,,
F,Green,Trapezoid,5a466e166,36282e811,c385a4e29,c09a0e552,c644ac1b0,e,cA,0,,,,,,,
F,Green,Trapezoid,eb69430d6,18a901239,8275c0030,904a490c3,9ccd1e1be,g,cA,0,,,,,,,
F,Red,Polygon,5b1a9f841,c73e4dfe1,12e6161c9,2192087a7,8eeafbc72,i,PA,0,,,,,,,
T,Green,Star,46cab09da,d942d1e82,12e6161c9,e40e75916,2f7925df7,o,Jc,0,,,,,,,
F,Blue,Circle,d372c8993,c9a951efa,4ca8c6fdb,950a1d8c0,7155019df,c,RP,0,,,,,,,
T,Red,Square,f0c1ceee4,18a901239,e6bd86830,f93f7e202,29a89e48d,k,ac,1,,,,,,,
T,Blue,Trapezoid,19db35594,73d7ca889,b976fa2c2,580cf0199,297abad9c,h,Xi,0,,,,,,,
T,Green,Trapezoid,dd500b26a,f53d92c1a,0c1cfb224,322e03b73,ea8412e32,e,be,0,,,,,,,
F,Green,Trapezoid,be4578201,bd47c2363,b9b8becf9,052027e6d,638a4d434,l,Zq,1,,,,,,,
T,Red,Trapezoid,3aabfa2fc,f0c4b23ef,7c6d738f8,64335b5e6,1dedc469b,h,Xi,0,,,,,,,
F,Blue,Circle,a3f640358,bc82e0ba0,0e2c0dc76,f60eb679f,e424b3c1b,g,tM,0,,,,,,,
T,Blue,Trapezoid,c2843dc45,1ab5e5ad6,04a6f404e,32e87c9d3,30a9b1e47,b,ud,0,,,,,,,
T,Red,Trapezoid,af088d192,09e796196,226e2276b,e6b8a118f,ad1af2b45,h,jS,1,,,,,,,
T,Blue,Trapezoid,e7d9ca356,7d8bc814a,5dc3e05e9,a371e684b,139f842a2,k,Er,0,,,,,,,
T,Red,Polygon,74bd42d5f,c103290d4,8783b512a,ef666ab49,8da719fdd,f,kE,0,,,,,,,
F,Green,Triangle,6f70dc2df,ddb583aa3,d8ed36706,a30b8dd9c,ca041d4ef,i,dE,0,,,,,,,
T,Blue,Star,1bd1068d9,b3e59b54a,85360f187,c41696165,593fffce7,b,GD,0,,,,,,,
F,Red,Circle,115a252ba,7112aaf8e,7f1dc7d07,4cd920251,579abef26,o,Ai,0,,,,,,,
T,Green,Star,b97f51ac4,f24d83141,a380cef14,cfbd87ed0,014979ecc,g,RG,0,,,,,,,
F,Green,Triangle,159a7306f,966f4a973,6face96c8,60f23b85b,f74b56199,j,ke,1,,,,,,,
F,Green,Trapezoid,92190168b,c0e4c4487,04d283376,60ecfa5db,2587e4eb4,i,su,1,,,,,,,
F,Blue,Triangle,077fd9465,7112aaf8e,6448d1faf,4c3e09313,c10c2ced0,k,lx,1,,,,,,,
T,Green,Star,3685a0904,97b6a3518,659c782a1,644658db0,e25353375,i,Er,0,,,,,,,
F,Green,Circle,a51e7974e,55a24a71b,594f72875,d31a35718,1a689dff9,e,sV,1,,,,,,,
F,Green,Star,5b1a9f841,6d7f8c086,fe7e29ba1,e8f1201dc,a28d07431,l,LE,0,,,,,,,
F,Green,Square,a51e7974e,7cb06ca3c,b042166d5,b42c08fd7,7208160cf,a,hT,0,,,,,,,
F,Green,Trapezoid,472efea17,9a20c66da,bfcd16c3e,869614aaf,84ebdb3e4,j,je,0,,,,,,,
T,Red,Circle,7ee26092e,2837cf7b8,462a26c79,7c8dba46f,d1920d30a,k,Kq,0,,,,,,,
F,Blue,Square,29e7f8525,5755f93b2,8b3344cb5,d051d0fc8,40e1bf207,k,kC,0,,,,,,,
F,Green,Circle,ef38568df,9448b8e3b,969b883a6,1a2f9e277,9464c14f2,k,KR,0,,,,,,,
T,Red,Polygon,c2843dc45,e63f69ba1,89d2f6fa1,ad9ef63f8,718e32ffd,c,ac,0,,,,,,,
F,Red,Square,b0faff28f,e63f69ba1,c9ed7172b,32e87c9d3,c6bd94cef,a,TZ,0,,,,,,,
T,Red,Trapezoid,be5592604,2df6f79a2,b0aeeaef9,65aa42eeb,f5e0c0d01,l,CM,0,,,,,,,
F,Blue,Circle,3585ff84b,bc82e0ba0,3b7dd14fd,f83129387,eccc1cc3b,l,Jc,0,,,,,,,
T,Blue,Square,92190168b,1795ef28b,386eb705f,b8428a89a,545bf9366,d,RL,0,,,,,,,
T,Blue,Trapezoid,479fd7aea,29a854620,c44ee82e9,06b4f0f6a,4ee23c575,c,lx,0,,,,,,,
F,Red,Star,81f9d3312,6c90b0073,909d5dccd,5e2dfdc4e,96f06661e,i,Nk,1,,,,,,,
T,Blue,Star,416a8f3ab,db64717a3,5649e0c27,957446f7b,6931d2757,k,BE,0,,,,,,,
F,Green,Trapezoid,fd04a970f,718fd9453,e8d8ed94a,fdcd0dada,bfc4b2251,k,Er,0,,,,,,,
F,Blue,Star,005dd4ce3,29e27ff9d,c991c5808,a666f7dc4,aa1796b81,h,Bb,0,,,,,,,
F,Green,Polygon,91bde92fa,8817e18d1,4ca8c6fdb,f38d73a27,bc29fa4d8,i,dN,0,,,,,,,
F,Green,Trapezoid,b0c8dba76,1abac47d0,83822ba17,844af8687,acc31291f,o,Qh,0,,,,,,,
F,Blue,Trapezoid,bd40c81f3,2bdc0a5d0,bf899de6f,a7bf5387a,3c9f3586a,f,TZ,0,,,,,,,
T,Blue,Circle,46cab09da,a520e2537,462a26c79,19bcc3b69,4d776e62d,n,Wv,1,,,,,,,
F,Blue,Circle,83b38aa6b,d942d1e82,f53ce6da5,9b69d293b,9dcec2bdb,g,aP,0,,,,,,,
